id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,init_table_size,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,pgm,variance,seed,scan_num,write_ratio_begin,write_ratio_end,latency_variance,latency_sample,workload_shift,data_shift,hyper_thread,mse,error_bound,table_size
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/libraries_io_repository_dependencies_200M_uint64,alex,5993991,200000000,0,1,11,195,365,724,1466,2035,1.23E+06,189.446,0,20,1866,100,2.122e-314,4.94066e-324,352275,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/biology_200M_uint64,alex,3259924,200000000,0,1,14,377,585,921,1764,3070,1.10E+06,410.71,0,20,1866,100,2.122e-314,4.94066e-324,512712,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/osm_cellids_200M_uint64,alex,2358961,200000000,0,1,13,520,820,1308,2109,4222,1.58E+06,561.935,0,20,1866,100,2.122e-314,4.94066e-324,1.31E+06,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/covid_tweets_200M_uint64,alex,2750945,100000000,0,1,41,331,512,930,1742,139761,1.59E+06,407.397,0,20,1866,100,2.122e-314,4.94066e-324,1.95E+07,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/libraries_io_repository_dependencies_200M_uint64,alex,2335369,100000000,0,1,36,362,642,1252,3621,120251,1.02E+06,475.23,0,20,1866,100,2.122e-314,4.94066e-324,1.12E+07,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/biology_200M_uint64,alex,1507164,100000000,0,1,85,594,953,1550,3606,75239,513819,690.302,0,20,1866,100,2.122e-314,4.94066e-324,2.87E+06,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/osm_cellids_200M_uint64,alex,1261630,100000000,0,1,69,691,1162,1970,17319,70061,359268,826.564,0,20,1866,100,2.122e-314,4.94066e-324,2.91E+06,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/biology_200M_uint64,btree,2009216,200000000,0,1,101,497,683,1122,1481,4489,3.93E+06,525.659,0,20,1866,100,2.122e-314,4.94066e-324,2.10E+06,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/covid_tweets_200M_uint64,btree,2007333,200000000,0,1,104,497,686,1105,1463,3759,1.19E+06,524.893,0,20,1866,100,2.122e-314,4.94066e-324,338472,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/osm_cellids_200M_uint64,btree,1993177,200000000,0,1,93,502,687,1115,1472,3787,22053,528.871,0,20,1866,100,2.122e-314,4.94066e-324,22245.6,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/libraries_io_repository_dependencies_200M_uint64,btree,1982074,200000000,0,1,103,503,693,1138,1504,3860,3.90E+06,532.755,0,20,1866,100,2.122e-314,4.94066e-324,2.34E+06,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/osm_cellids_200M_uint64,btree,1376650,100000000,0,1,158,690,945,2012,3558,5209,1.01E+06,739.936,0,20,1866,100,2.122e-314,4.94066e-324,1.09E+06,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/libraries_io_repository_dependencies_200M_uint64,btree,1394041,100000000,0,1,157,681,934,1994,3556,5369,23929,730.041,0,20,1866,100,2.122e-314,4.94066e-324,73173.1,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/covid_tweets_200M_uint64,btree,1387248,100000000,0,1,159,685,940,2005,3578,5970,1.06E+06,735.173,0,20,1866,100,2.122e-314,4.94066e-324,1.19E+06,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/biology_200M_uint64,btree,1372658,100000000,0,1,143,693,944,2010,3558,5180,18974,741.353,0,20,1866,100,2.122e-314,4.94066e-324,72416.8,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/libraries_io_repository_dependencies_200M_uint64,hot,2793208,200000000,0,1,45,113,146,1064,1747,3762,1.08E+06,130.854,0,20,1866,100,2.122e-314,4.94066e-324,542876,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/covid_tweets_200M_uint64,hot,2687395,200000000,0,1,45,165,400,1082,1752,3803,1.69E+06,251.743,0,20,1866,100,2.122e-314,4.94066e-324,1.16E+06,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/biology_200M_uint64,hot,2142428,200000000,0,1,56,161,430,1176,1888,3729,4.36E+06,258.462,0,20,1866,100,2.122e-314,4.94066e-324,4.16E+06,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/osm_cellids_200M_uint64,hot,2051898,200000000,0,1,34,335,559,1187,1904,4773,4.70E+06,332.593,0,20,1866,100,2.122e-314,4.94066e-324,5.50E+06,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/libraries_io_repository_dependencies_200M_uint64,hot,1452339,100000000,0,1,185,627,890,2213,3829,37310,54635,711.584,0,20,1866,100,2.122e-314,4.94066e-324,410135,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/covid_tweets_200M_uint64,hot,1453404,100000000,0,1,151,636,911,2202,3291,4738,1.76E+06,713.112,0,20,1866,100,2.122e-314,4.94066e-324,3.50E+06,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/osm_cellids_200M_uint64,hot,1369972,100000000,0,1,204,678,957,2230,3325,5956,56790,752.177,0,20,1866,100,2.122e-314,4.94066e-324,96325.1,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/biology_200M_uint64,hot,1365616,100000000,0,1,188,674,975,2209,3342,5462,1.85E+06,756.689,0,20,1866,100,2.122e-314,4.94066e-324,3.54E+06,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/libraries_io_repository_dependencies_200M_uint64,pgm,2360217,200000000,0,1,99,403,580,940,1464,3466,9.29E+06,428.7,0,20,1866,100,2.122e-314,4.94066e-324,2.11E+07,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/covid_tweets_200M_uint64,pgm,2331690,200000000,0,1,104,411,584,905,1419,4190,1.05E+06,433.754,0,20,1866,100,2.122e-314,4.94066e-324,766217,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/biology_200M_uint64,pgm,2238468,200000000,0,1,111,431,594,972,1472,3473,4.38E+06,450.429,0,20,1866,100,2.122e-314,4.94066e-324,2.81E+06,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/osm_cellids_200M_uint64,pgm,2063090,200000000,0,1,114,461,640,1016,1549,3683,1.10E+06,487.452,0,20,1866,100,2.122e-314,4.94066e-324,337016,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/osm_cellids_200M_uint64,pgm,4852937,100000000,0,1,11,71,88,104,133,899,16264,71.0165,0,20,1866,100,2.122e-314,4.94066e-324,6604.8,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/libraries_io_repository_dependencies_200M_uint64,pgm,4924057,100000000,0,1,11,71,88,103,122,957,16372,70.8447,0,20,1866,100,2.122e-314,4.94066e-324,6680.89,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/covid_tweets_200M_uint64,pgm,4969494,100000000,0,1,10,71,88,104,122,1010,16344,71.4643,0,20,1866,100,2.122e-314,4.94066e-324,9130.88,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/biology_200M_uint64,pgm,4941184,100000000,0,1,7,71,89,105,128,1014,16331,71.4398,0,20,1866,100,2.122e-314,4.94066e-324,7327.42,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/biology_200M_uint64,masstree,1701578,200000000,0,1,132,575,818,1441,1834,4029,4.49E+06,629.443,0,20,1866,100,2.122e-314,4.94066e-324,3.29E+06,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/covid_tweets_200M_uint64,masstree,1688104,200000000,0,1,136,578,826,1456,1841,4092,1.03E+06,632.973,0,20,1866,100,2.122e-314,4.94066e-324,167565,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/osm_cellids_200M_uint64,masstree,1680395,200000000,0,1,132,584,822,1447,1856,4124,4.73E+06,636.482,0,20,1866,100,2.122e-314,4.94066e-324,4.07E+06,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/libraries_io_repository_dependencies_200M_uint64,masstree,1681818,200000000,0,1,143,584,833,1452,1868,5316,4.75E+06,638.959,0,20,1866,100,2.122e-314,4.94066e-324,3.56E+06,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/osm_cellids_200M_uint64,masstree,1558940,100000000,0,1,204,578,806,1130,1506,5071,1.04E+06,630.865,0,20,1866,100,2.122e-314,4.94066e-324,4.55E+06,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/biology_200M_uint64,masstree,1572395,100000000,0,1,188,573,804,1123,1520,4206,564872,624.501,0,20,1866,100,2.122e-314,4.94066e-324,3.02E+06,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/libraries_io_repository_dependencies_200M_uint64,masstree,1561434,100000000,0,1,176,576,812,1176,1563,4390,1.02E+06,630.493,0,20,1866,100,2.122e-314,4.94066e-324,3.79E+06,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/covid_tweets_200M_uint64,masstree,1566676,100000000,0,1,170,575,807,1106,1487,4139,580064,627.255,0,20,1866,100,2.122e-314,4.94066e-324,3.09E+06,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/libraries_io_repository_dependencies_200M_uint64,wormhole_u64,1232814,200000000,0,1,160,773,1113,1744,2422,5759,3.61E+06,825.802,0,20,1866,100,2.122e-314,4.94066e-324,2.84E+06,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/biology_200M_uint64,wormhole_u64,1167949,200000000,0,1,118,804,1175,1834,2545,4543,1.13E+06,870.925,0,20,1866,100,2.122e-314,4.94066e-324,766334,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/covid_tweets_200M_uint64,wormhole_u64,1082410,200000000,0,1,145,896,1213,1897,2574,4772,5.70E+06,943.968,0,20,1866,100,2.122e-314,4.94066e-324,1.18E+07,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/osm_cellids_200M_uint64,wormhole_u64,1075020,200000000,0,1,157,906,1250,1923,2617,4679,6.44E+06,946.354,0,20,1866,100,2.122e-314,4.94066e-324,6.41E+06,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/libraries_io_repository_dependencies_200M_uint64,wormhole_u64,1290929,100000000,0,1,117,707,1047,1872,4261,7407,1.08E+06,787.627,0,20,1866,100,2.122e-314,4.94066e-324,4.60E+06,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/biology_200M_uint64,wormhole_u64,1144950,100000000,0,1,123,817,1134,1975,4129,8426,1.42E+06,876.846,0,20,1866,100,2.122e-314,4.94066e-324,6.14E+06,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/osm_cellids_200M_uint64,wormhole_u64,1089538,100000000,0,1,135,870,1185,1899,4605,8062,791729,921.537,0,20,1866,100,2.122e-314,4.94066e-324,5.54E+06,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/covid_tweets_200M_uint64,wormhole_u64,1079114,100000000,0,1,186,865,1173,1934,4340,7414,1.55E+06,926.493,0,20,1866,100,2.122e-314,4.94066e-324,5.32E+06,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/covid_tweets_200M_uint64,finedex,1736468,200000000,0,1,66,227,434,854,1241,3860,1.04E+06,269.805,0,20,1866,100,2.122e-314,4.94066e-324,178531,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/libraries_io_repository_dependencies_200M_uint64,finedex,1652738,200000000,0,1,69,249,520,932,1348,3788,214295,302.076,0,20,1866,100,2.122e-314,4.94066e-324,67599.3,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/osm_cellids_200M_uint64,finedex,1187770,200000000,0,1,109,897,1146,1468,1776,4332,203684,821.964,0,20,1866,100,2.122e-314,4.94066e-324,149902,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/biology_200M_uint64,finedex,1082355,200000000,0,1,127,1063,1324,1664,1989,5173,1.02E+06,1087.88,0,20,1866,100,2.122e-314,4.94066e-324,411799,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/libraries_io_repository_dependencies_200M_uint64,finedex,846659,100000000,0,1,186,1131,1634,3139,4492,6204,2.55E+06,1190.52,0,20,1866,100,2.122e-314,4.94066e-324,8.20E+06,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/covid_tweets_200M_uint64,finedex,844597,100000000,0,1,241,1159,1677,2782,3865,6421,1.28E+06,1190.27,0,20,1866,100,2.122e-314,4.94066e-324,1.91E+06,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/biology_200M_uint64,finedex,694343,100000000,0,1,245,1404,1940,3161,4434,6184,189866,1445.13,0,20,1866,100,2.122e-314,4.94066e-324,297789,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/osm_cellids_200M_uint64,finedex,675282,100000000,0,1,281,1422,2078,3269,4501,6362,1.31E+06,1486.75,0,20,1866,100,2.122e-314,4.94066e-324,3.67E+06,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/libraries_io_repository_dependencies_200M_uint64,alexol,98060437,200000000,0,24,20,213,383,707,1070,2801,1.47E+06,197.504,0,20,1866,100,2.122e-314,4.94066e-324,476237,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/covid_tweets_200M_uint64,alexol,102690115,200000000,0,24,21,197,291,575,829,1281,118037,193.086,0,20,1866,100,2.122e-314,4.94066e-324,42546.5,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/biology_200M_uint64,alexol,60711513,200000000,0,24,23,415,625,908,1478,5740,135401,445.427,0,20,1866,100,2.122e-314,4.94066e-324,62395.7,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/osm_cellids_200M_uint64,alexol,47983571,200000000,0,24,24,523,818,1172,1652,5702,1.16E+06,564.526,0,20,1866,100,2.122e-314,4.94066e-324,291998,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/covid_tweets_200M_uint64,alexol,45957290,100000000,0,24,47,368,579,1129,2293,451769,1.52E+06,529.655,0,20,1866,100,2.122e-314,4.94066e-324,6.80E+07,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/libraries_io_repository_dependencies_200M_uint64,alexol,42826746,100000000,0,24,44,397,719,1416,7598,224334,3.38E+06,568.904,0,20,1866,100,2.122e-314,4.94066e-324,6.52E+07,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/biology_200M_uint64,alexol,25183392,100000000,0,24,116,783,1348,2300,7687,139713,6.08E+06,978.293,0,20,1866,100,2.122e-314,4.94066e-324,1.30E+08,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/osm_cellids_200M_uint64,alexol,21638990,100000000,0,24,109,927,1645,2653,27706,119848,898866,1125.38,0,20,1866,100,2.122e-314,4.94066e-324,8.59E+06,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/osm_cellids_200M_uint64,btreeolc,30505196,200000000,0,24,156,781,1019,1352,1921,6920,1.33E+06,815.776,0,20,1866,100,2.122e-314,4.94066e-324,570775,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/libraries_io_repository_dependencies_200M_uint64,btreeolc,30431428,200000000,0,24,146,783,1025,1328,1937,7037,1.35E+06,818.109,0,20,1866,100,2.122e-314,4.94066e-324,267963,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/biology_200M_uint64,btreeolc,30438996,200000000,0,24,126,783,1023,1314,1797,7196,1.20E+06,816.918,0,20,1866,100,2.122e-314,4.94066e-324,381900,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/covid_tweets_200M_uint64,btreeolc,30407533,200000000,0,24,125,784,1026,1303,1800,6798,1.15E+06,817.521,0,20,1866,100,2.122e-314,4.94066e-324,199359,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/osm_cellids_200M_uint64,btreeolc,29141498,100000000,0,24,145,816,1084,1464,4140,7499,31108,863.235,0,20,1866,100,2.122e-314,4.94066e-324,70570.4,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/libraries_io_repository_dependencies_200M_uint64,btreeolc,28963537,100000000,0,24,178,817,1082,1454,4123,7858,41214,862.966,0,20,1866,100,2.122e-314,4.94066e-324,71694.2,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/biology_200M_uint64,btreeolc,29007738,100000000,0,24,201,817,1082,1449,4140,7951,29700,863.118,0,20,1866,100,2.122e-314,4.94066e-324,69793.5,1,0,0,0,0,64,200000000
2.02205E+13,0,1,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/covid_tweets_200M_uint64,btreeolc,28770458,100000000,0,24,196,820,1101,1689,4168,8383,43571,874.79,0,20,1866,100,2.122e-314,4.94066e-324,83330.5,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/libraries_io_repository_dependencies_200M_uint64,hotrowex,46706255,200000000,0,24,58,140,296,554,1389,5870,1.17E+06,186.032,0,20,1866,100,2.122e-314,4.94066e-324,210797,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/covid_tweets_200M_uint64,hotrowex,45673316,200000000,0,24,59,245,334,592,1406,5940,313826,227.42,0,20,1866,100,2.122e-314,4.94066e-324,176447,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/osm_cellids_200M_uint64,hotrowex,43055384,200000000,0,24,65,458,654,947,1441,6207,2.05E+06,413.569,0,20,1866,100,2.122e-314,4.94066e-324,786373,1,0,0,0,0,64,200000000
2.02205E+13,1,0,0,0,0,/research/dept7/ericlo_hpc/poh/gre_dev/resources/biology_200M_uint64,hotrowex,42462362,200000000,0,24,70,184,361,636,1444,5979,1.15E+06,233.175,0,20,1866,100,2.122e-314,4.94066e-324,212137,1,0,0,0,0,64,200000000
